id: 0x420001c5, name: OFO003_DEFAULT.PNX, group: 0x1000005f, partId: 0x74000007
id: 0x700017ca, name: FEMALE_FOODGIVEL2.BNX, group: 0x70000000, partId: 0x7000012e
id: 0x700017cb, name: FEMALE_FOODGIVEL3.BNX, group: 0x70000000, partId: 0x7000012f
id: 0x700017cc, name: FEMALE_FOODGIVER1.BNX, group: 0x70000000, partId: 0x70000130
id: 0x700017cd, name: FEMALE_FOODGIVER2.BNX, group: 0x70000000, partId: 0x70000135
id: 0x700017ce, name: FEMALE_FOODGIVER3.BNX, group: 0x70000000, partId: 0x700001a0
id: 0x700017cf, name: FEMALE_FOODHOLD01.BNX, group: 0x70000000, partId: 0x700001a6
id: 0x700017d0, name: FEMALE_FOODHOLD02.BNX, group: 0x70000000, partId: 0x7000021d
id: 0x700017d1, name: FEMALE_FOODHOLD03.BNX, group: 0x70000000, partId: 0x7000021e
id: 0x700017d2, name: FEMALE_FOODHOLD04.BNX, group: 0x70000000, partId: 0x7000021f
id: 0x700017d3, name: FEMALE_FOODHOLD05.BNX, group: 0x70000000, partId: 0x70000220
id: 0x700017d4, name: FEMALE_FOODHOLD06.BNX, group: 0x70000000, partId: 0x70000221
id: 0x700017d5, name: FEMALE_FOODPICK01.BNX, group: 0x70000000, partId: 0x70000222
id: 0x700017d6, name: FEMALE_FOODPICK02.BNX, group: 0x70000000, partId: 0x70000223
id: 0x700017d7, name: FEMALE_FOODPICK03.BNX, group: 0x70000000, partId: 0x70000224
id: 0x700017d8, name: FEMALE_FOODPICK04.BNX, group: 0x70000000, partId: 0x70000225
id: 0x700017d9, name: FEMALE_FOODPICK05.BNX, group: 0x70000000, partId: 0x70000226
id: 0x700017da, name: FEMALE_FOODPICK06.BNX, group: 0x70000000, partId: 0x70000227
id: 0x7000181e, name: MON015_ATTACKB.WAV, group: 0xffffffff, partId: 0xffffffff
id: 0x7000181f, name: MON031_ATTACKA.WAV, group: 0xffffffff, partId: 0xffffffff
id: 0x70001820, name: MON033_ATTACKA.WAV, group: 0xffffffff, partId: 0xffffffff
id: 0x70001821, name: MON034_ATTACKA.WAV, group: 0xffffffff, partId: 0xffffffff
id: 0x70001822, name: AXE1.WAV, group: 0xffffffff, partId: 0xffffffff
id: 0x70001823, name: AXE2.WAV, group: 0xffffffff, partId: 0xffffffff
id: 0x70001824, name: AXE3.WAV, group: 0xffffffff, partId: 0xffffffff
id: 0x70001825, name: BOW1.WAV, group: 0xffffffff, partId: 0xffffffff
id: 0x70001826, name: BOW2.WAV, group: 0xffffffff, partId: 0xffffffff
id: 0x70001827, name: BOW3.WAV, group: 0xffffffff, partId: 0xffffffff
id: 0x70001828, name: BULLET3.WAV, group: 0xffffffff, partId: 0xffffffff
id: 0x70001829, name: BULLET4.WAV, group: 0xffffffff, partId: 0xffffffff
id: 0x7000182a, name: BULLET5.WAV, group: 0xffffffff, partId: 0xffffffff
id: 0x7000182b, name: CLUB1.WAV, group: 0xffffffff, partId: 0xffffffff
id: 0x7000182c, name: CLUB2.WAV, group: 0xffffffff, partId: 0xffffffff
id: 0x7000182d, name: CLUB3.WAV, group: 0xffffffff, partId: 0xffffffff
id: 0x7000182e, name: DAGGER1.WAV, group: 0xffffffff, partId: 0xffffffff
id: 0x7000182f, name: DAGGER2.WAV, group: 0xffffffff, partId: 0xffffffff
id: 0x70001830, name: DAGGER3.WAV, group: 0xffffffff, partId: 0xffffffff
id: 0x70001831, name: ETC1.WAV, group: 0xffffffff, partId: 0xffffffff
id: 0x70001832, name: ETC2.WAV, group: 0xffffffff, partId: 0xffffffff
id: 0x70001833, name: ETC3.WAV, group: 0xffffffff, partId: 0xffffffff
id: 0x70001834, name: ETC4.WAV, group: 0xffffffff, partId: 0xffffffff
id: 0x70001835, name: ETC5.WAV, group: 0xffffffff, partId: 0xffffffff
id: 0x70001836, name: ETC6.WAV, group: 0xffffffff, partId: 0xffffffff
id: 0x70001837, name: ETC7.WAV, group: 0xffffffff, partId: 0xffffffff
id: 0x70001838, name: SWORD3.WAV, group: 0xffffffff, partId: 0xffffffff
id: 0x70001839, name: SWORD4.WAV, group: 0xffffffff, partId: 0xffffffff
id: 0x7000183a, name: START.WAV, group: 0xffffffff, partId: 0xffffffff
id: 0x7000183b, name: PUNCH1.WAV, group: 0xffffffff, partId: 0xffffffff
id: 0x7000183c, name: PUNCH2.WAV, group: 0xffffffff, partId: 0xffffffff
id: 0x7000183d, name: PUNCH3.WAV, group: 0xffffffff, partId: 0xffffffff
id: 0x7000183e, name: COMMON_CHARGEB_F.WAV, group: 0xffffffff, partId: 0xffffffff
id: 0x7000183f, name: COMMON_LOGIN_DEFAULT.WAV, group: 0xffffffff, partId: 0xffffffff
id: 0x70001840, name: COMMON_LOGOUT_DEFAULT.WAV, group: 0xffffffff, partId: 0xffffffff
id: 0x7000184e, name: 118.NEC, group: 0xffffffff, partId: 0xffffffff
id: 0x7000184f, name: 118.NES, group: 0xffffffff, partId: 0xffffffff
id: 0x70001889, name: 104.NEC, group: 0xffffffff, partId: 0xffffffff
id: 0x7000188a, name: 104.NES, group: 0xffffffff, partId: 0xffffffff
id: 0x7000188f, name: 117.NEC, group: 0xffffffff, partId: 0xffffffff
id: 0x70001890, name: 117.NES, group: 0xffffffff, partId: 0xffffffff
id: 0x70001891, name: MON034_ATTATCKB.WAV, group: 0xffffffff, partId: 0xffffffff
id: 0x70001899, name: 119.NEC, group: 0xffffffff, partId: 0xffffffff
id: 0x7000189a, name: 119.NES, group: 0xffffffff, partId: 0xffffffff
id: 0x7000189b, name: MON010_DEADA.WAV, group: 0xffffffff, partId: 0xffffffff
id: 0x7000189c, name: MON010_IDLEA.WAV, group: 0xffffffff, partId: 0xffffffff
id: 0x700018a1, name: BIN23.ROOM, group: 0xffffffff, partId: 0xffffffff
id: 0x700018a2, name: BIN24.ROOM, group: 0xffffffff, partId: 0xffffffff
id: 0x700018f2, name: 309.NEC, group: 0xffffffff, partId: 0xffffffff
id: 0x700018f3, name: 309.NES, group: 0xffffffff, partId: 0xffffffff
id: 0x700018f8, name: 116.nec, group: 0xffffffff, partId: 0xffffffff
id: 0x700018f9, name: 116.nes, group: 0xffffffff, partId: 0xffffffff
id: 0x70001926, name: BITE1.WAV, group: 0xffffffff, partId: 0xffffffff
id: 0x70001927, name: BITE2.WAV, group: 0xffffffff, partId: 0xffffffff
id: 0x70001928, name: BULLET6.WAV, group: 0xffffffff, partId: 0xffffffff
id: 0x70001929, name: BULLET7.WAV, group: 0xffffffff, partId: 0xffffffff
id: 0x7000192a, name: DAGGER4.WAV, group: 0xffffffff, partId: 0xffffffff
id: 0x7000192b, name: ETC10.WAV, group: 0xffffffff, partId: 0xffffffff
id: 0x7000192c, name: ETC11.WAV, group: 0xffffffff, partId: 0xffffffff
id: 0x7000192d, name: ETC12.WAV, group: 0xffffffff, partId: 0xffffffff
id: 0x7000192e, name: ETC8.WAV, group: 0xffffffff, partId: 0xffffffff
id: 0x7000192f, name: ETC9.WAV, group: 0xffffffff, partId: 0xffffffff
id: 0x70001930, name: PUNCH10.WAV, group: 0xffffffff, partId: 0xffffffff
id: 0x70001931, name: PUNCH11.WAV, group: 0xffffffff, partId: 0xffffffff
id: 0x70001932, name: PUNCH12.WAV, group: 0xffffffff, partId: 0xffffffff
id: 0x70001933, name: PUNCH13.WAV, group: 0xffffffff, partId: 0xffffffff
id: 0x70001934, name: PUNCH14.WAV, group: 0xffffffff, partId: 0xffffffff
id: 0x70001935, name: PUNCH4.WAV, group: 0xffffffff, partId: 0xffffffff
id: 0x70001936, name: PUNCH5.WAV, group: 0xffffffff, partId: 0xffffffff
id: 0x70001937, name: PUNCH6.WAV, group: 0xffffffff, partId: 0xffffffff
id: 0x70001938, name: PUNCH7.WAV, group: 0xffffffff, partId: 0xffffffff
id: 0x70001939, name: PUNCH8.WAV, group: 0xffffffff, partId: 0xffffffff
id: 0x7000193a, name: PUNCH9.WAV, group: 0xffffffff, partId: 0xffffffff
id: 0x7000193b, name: SPEAR3.WAV, group: 0xffffffff, partId: 0xffffffff
id: 0x70001940, name: 115.NEC, group: 0xffffffff, partId: 0xffffffff
id: 0x70001941, name: 115.NES, group: 0xffffffff, partId: 0xffffffff
id: 0x70001946, name: 120.NEC, group: 0xffffffff, partId: 0xffffffff
id: 0x70001947, name: 120.NES, group: 0xffffffff, partId: 0xffffffff
id: 0x7000194c, name: 126.NEC, group: 0xffffffff, partId: 0xffffffff
id: 0x7000194d, name: 126.NES, group: 0xffffffff, partId: 0xffffffff
id: 0x70001972, name: 306.NEC, group: 0xffffffff, partId: 0xffffffff
id: 0x70001973, name: 306.NES, group: 0xffffffff, partId: 0xffffffff
id: 0x70001974, name: SLNOTICE.DAT, group: 0xffffffff, partId: 0xffffffff
id: 0x70001979, name: COOK_CAKETHROW_DEFAULT.WAV, group: 0xffffffff, partId: 0xffffffff
id: 0x7000197a, name: COOK_FRESHPRESERVE_DEFAULT.WAV, group: 0xffffffff, partId: 0xffffffff
id: 0x7000197b, name: COOK_POPCORNBOMB_ATTACKA.WAV, group: 0xffffffff, partId: 0xffffffff
id: 0x7000197c, name: COOK_POPCORNBOMB_GENERATEA.WAV, group: 0xffffffff, partId: 0xffffffff
id: 0x7000197d, name: COOK_QUICKBAKE_DEFAULT.WAV, group: 0xffffffff, partId: 0xffffffff
id: 0x7000197e, name: COOK_RAPIDCHOP_DEFAULT.WAV, group: 0xffffffff, partId: 0xffffffff
id: 0x7000197f, name: COOK_SUMMONCHICKEN_ATTACKA.WAV, group: 0xffffffff, partId: 0xffffffff
id: 0x70001980, name: COOK_SUMMONCHICKEN_GENERATEA.WAV, group: 0xffffffff, partId: 0xffffffff
id: 0x70001981, name: COOK_SUMMONCHICKEN_MOVEA.WAV, group: 0xffffffff, partId: 0xffffffff
id: 0x70001982, name: DESIGNER_DRAINNEEDLE_DEFAULT.WAV, group: 0xffffffff, partId: 0xffffffff
id: 0x70001983, name: DESIGNER_NEEDLESHOT_DEFAULT.WAV, group: 0xffffffff, partId: 0xffffffff
id: 0x70001984, name: DESIGNER_TACKTRAP_ATTACKA.WAV, group: 0xffffffff, partId: 0xffffffff
id: 0x70001985, name: DESIGNER_TACKTRAP_GENERATEA.WAV, group: 0xffffffff, partId: 0xffffffff
id: 0x70001986, name: DESIGNER_USEMAGICA_DEFAULT.WAV, group: 0xffffffff, partId: 0xffffffff
id: 0x70001987, name: ENGINEER_DARKBLADER_DEFAULT.WAV, group: 0xffffffff, partId: 0xffffffff
id: 0x70001988, name: ENGINEER_DEATHTOY_ATTACKA.WAV, group: 0xffffffff, partId: 0xffffffff
id: 0x70001989, name: ENGINEER_DEATHTOY_GENERATEA.WAV, group: 0xffffffff, partId: 0xffffffff
id: 0x7000198a, name: ENGINEER_DEATHTOY_MOVEA.WAV, group: 0xffffffff, partId: 0xffffffff
id: 0x7000198b, name: ENGINEER_ICBM_GENERATEA.WAV, group: 0xffffffff, partId: 0xffffffff
id: 0x7000198c, name: ENGINEER_KILLTIME_DEFAULT.WAV, group: 0xffffffff, partId: 0xffffffff
id: 0x7000198d, name: ENGINEER_MECHPANDER_GENERATEA.WAV, group: 0xffffffff, partId: 0xffffffff
id: 0x7000198e, name: ENGINEER_MINETRAP_GENERATEA.WAV, group: 0xffffffff, partId: 0xffffffff
id: 0x7000198f, name: ENGINEER_PORTGATE_DEFAULT.WAV, group: 0xffffffff, partId: 0xffffffff
id: 0x70001990, name: ENGINEER_RADICONDECOY_DEADA.WAV, group: 0xffffffff, partId: 0xffffffff
id: 0x70001991, name: ENGINEER_RADICONDECOY_GENERATEA.WAV, group: 0xffffffff, partId: 0xffffffff
id: 0x70001992, name: ENGINEER_THUNDERBREAK_DEFAULT.WAV, group: 0xffffffff, partId: 0xffffffff
id: 0x70001993, name: ENGINEER_TORCH_DEFAULT.WAV, group: 0xffffffff, partId: 0xffffffff
id: 0x70001994, name: ENGINEER_USEMAGICA_DEFAULT.WAV, group: 0xffffffff, partId: 0xffffffff
id: 0x70001995, name: WARRIOR_DEADLYSHOWER_DEFAULT.WAV, group: 0xffffffff, partId: 0xffffffff
id: 0x70001996, name: WARRIOR_HAILSTONEARROW_DEFAULT.WAV, group: 0xffffffff, partId: 0xffffffff
id: 0x70001997, name: WARRIOR_PSYCHICPULSE_DEFAULT.WAV, group: 0xffffffff, partId: 0xffffffff
id: 0x70001998, name: WARRIOR_SONICBLADE_DEFAULT.WAV, group: 0xffffffff, partId: 0xffffffff
id: 0x70001999, name: WARRIOR_SONICFIST_DEFAULT.WAV, group: 0xffffffff, partId: 0xffffffff
id: 0x7000199a, name: WARRIOR_SOULOFFIGHTER_DEFAULT.WAV, group: 0xffffffff, partId: 0xffffffff
id: 0x7000199b, name: WARRIOR_SOULOFSLAYER_DEFAULT.WAV, group: 0xffffffff, partId: 0xffffffff
id: 0x7000199c, name: WARRIOR_SPIRITCANNON_DEFAULT.WAV, group: 0xffffffff, partId: 0xffffffff
id: 0x7000199d, name: WARRIOR_SPIRITCRASH_DEFAULT.WAV, group: 0xffffffff, partId: 0xffffffff
id: 0x70001a11, name: 302.NEC, group: 0xffffffff, partId: 0xffffffff
id: 0x70001a12, name: 302.NES, group: 0xffffffff, partId: 0xffffffff
id: 0x70001a1e, name: 308.NEC, group: 0xffffffff, partId: 0xffffffff
id: 0x70001a1f, name: 308.NES, group: 0xffffffff, partId: 0xffffffff
id: 0x70001a24, name: 105.nec, group: 0xffffffff, partId: 0xffffffff
id: 0x70001a25, name: 105.nes, group: 0xffffffff, partId: 0xffffffff
id: 0x70001a2a, name: 109.NEC, group: 0xffffffff, partId: 0xffffffff
id: 0x70001a2b, name: 109.NES, group: 0xffffffff, partId: 0xffffffff
id: 0x70001b0c, name: MON006_IDLEA.WAV, group: 0xffffffff, partId: 0xffffffff
id: 0x70001b0d, name: MON007_IDLEA.WAV, group: 0xffffffff, partId: 0xffffffff
id: 0x70001b0e, name: MON009_IDLEA.WAV, group: 0xffffffff, partId: 0xffffffff
id: 0x70001b0f, name: MON019_IDLEA.WAV, group: 0xffffffff, partId: 0xffffffff
id: 0x70001b10, name: MON034_IDLEA.WAV, group: 0xffffffff, partId: 0xffffffff
id: 0x70001b11, name: MON036_IDLEA.WAV, group: 0xffffffff, partId: 0xffffffff
id: 0x70001b12, name: MON037_IDLEA.WAV, group: 0xffffffff, partId: 0xffffffff
id: 0x70001b13, name: BIN25.ROOM, group: 0xffffffff, partId: 0xffffffff
id: 0x70001b28, name: FEMALE_RESTIDLEA01.BNX, group: 0x70000000, partId: 0x70000230
id: 0x70001b29, name: FEMALE_RESTIDLEA02.BNX, group: 0x70000000, partId: 0x70000231
id: 0x70001b2a, name: MALE_RESTIDLEA01.BNX, group: 0x70000001, partId: 0x70000230
id: 0x70001b2b, name: MALE_RESTIDLEA02.BNX, group: 0x70000001, partId: 0x70000231
id: 0x70001b30, name: 110.NEC, group: 0xffffffff, partId: 0xffffffff
id: 0x70001b31, name: 110.NES, group: 0xffffffff, partId: 0xffffffff
id: 0x70001b3b, name: 301.NEC, group: 0xffffffff, partId: 0xffffffff
id: 0x70001b3c, name: 301.NES, group: 0xffffffff, partId: 0xffffffff
id: 0x70001b41, name: 312.NEC, group: 0xffffffff, partId: 0xffffffff
id: 0x70001b42, name: 312.NES, group: 0xffffffff, partId: 0xffffffff
id: 0x70001b47, name: 311.NEC, group: 0xffffffff, partId: 0xffffffff
id: 0x70001b48, name: 311.NES, group: 0xffffffff, partId: 0xffffffff
id: 0x70001b4e, name: 205.nec, group: 0xffffffff, partId: 0xffffffff
id: 0x70001b4f, name: 205.nes, group: 0xffffffff, partId: 0xffffffff
id: 0x70001b63, name: 107.NEC, group: 0xffffffff, partId: 0xffffffff
id: 0x70001b64, name: 107.NES, group: 0xffffffff, partId: 0xffffffff
id: 0x70001b69, name: 304.NEC, group: 0xffffffff, partId: 0xffffffff
id: 0x70001b6a, name: 304.NES, group: 0xffffffff, partId: 0xffffffff
id: 0x70001b7b, name: 123.NEC, group: 0xffffffff, partId: 0xffffffff
id: 0x70001b7c, name: 123.NES, group: 0xffffffff, partId: 0xffffffff
id: 0x70001b81, name: 127.NEC, group: 0xffffffff, partId: 0xffffffff
id: 0x70001b82, name: 127.NES, group: 0xffffffff, partId: 0xffffffff
id: 0x70001b87, name: 128.NEC, group: 0xffffffff, partId: 0xffffffff
id: 0x70001b88, name: 128.NES, group: 0xffffffff, partId: 0xffffffff
id: 0x70001b8d, name: 129.NEC, group: 0xffffffff, partId: 0xffffffff
id: 0x70001b8e, name: 129.NES, group: 0xffffffff, partId: 0xffffffff
id: 0x70001bae, name: FEMALE_EXPRESSANGRYA.BNX, group: 0x70000000, partId: 0x7000023d
id: 0x70001baf, name: FEMALE_EXPRESSCRYA.BNX, group: 0x70000000, partId: 0x7000018c
id: 0x70001bb0, name: FEMALE_EXPRESSDIEA.BNX, group: 0x70000000, partId: 0x740001d5
id: 0x70001bb1, name: FEMALE_EXPRESSDISAPPOINTEDA.BNX, group: 0x70000000, partId: 0x7000018d
id: 0x70001bb2, name: FEMALE_EXPRESSDONOTKNOWA.BNX, group: 0x70000000, partId: 0x7000023e
id: 0x70001bb3, name: FEMALE_EXPRESSHAPPYA.BNX, group: 0x70000000, partId: 0x740001d6
id: 0x70001bb4, name: FEMALE_EXPRESSHIA.BNX, group: 0x70000000, partId: 0x7000023f
id: 0x70001bb5, name: FEMALE_EXPRESSLAUGHA.BNX, group: 0x70000000, partId: 0x740001d8
id: 0x70001bb6, name: FEMALE_EXPRESSLOVEA.BNX, group: 0x70000000, partId: 0x7000018e
id: 0x70001bb7, name: FEMALE_EXPRESSNOA.BNX, group: 0x70000000, partId: 0x7000018f
id: 0x70001bb8, name: FEMALE_EXPRESSSADA.BNX, group: 0x70000000, partId: 0x740001d9
id: 0x70001bb9, name: FEMALE_EXPRESSSURPRISEA.BNX, group: 0x70000000, partId: 0x70000190
id: 0x70001bba, name: FEMALE_EXPRESSTHANKSA.BNX, group: 0x70000000, partId: 0x70000240
id: 0x70001bbb, name: FEMALE_EXPRESSYESA.BNX, group: 0x70000000, partId: 0x70000191
id: 0x70001bbc, name: MALE_EXPRESSANGRYA.BNX, group: 0x70000001, partId: 0x7000023d
id: 0x70001bbd, name: MALE_EXPRESSCRYA.BNX, group: 0x70000001, partId: 0x7000018c
id: 0x70001bbe, name: MALE_EXPRESSDIEA.BNX, group: 0x70000001, partId: 0x740001d5
id: 0x70001bbf, name: MALE_EXPRESSDISAPPOINTEDA.BNX, group: 0x70000001, partId: 0x7000018d
id: 0x70001bc0, name: MALE_EXPRESSDONOTKNOWA.BNX, group: 0x70000001, partId: 0x7000023e
id: 0x70001bc1, name: MALE_EXPRESSHAPPYA.BNX, group: 0x70000001, partId: 0x740001d6
id: 0x70001bc2, name: MALE_EXPRESSHIA.BNX, group: 0x70000001, partId: 0x7000023f
id: 0x70001bc3, name: MALE_EXPRESSLAUGHA.BNX, group: 0x70000001, partId: 0x740001d8
id: 0x70001bc4, name: MALE_EXPRESSLOVEA.BNX, group: 0x70000001, partId: 0x7000018e
id: 0x70001bc5, name: MALE_EXPRESSNOA.BNX, group: 0x70000001, partId: 0x7000018f
id: 0x70001bc6, name: MALE_EXPRESSSADA.BNX, group: 0x70000001, partId: 0x740001d9
id: 0x70001bc7, name: MALE_EXPRESSSURPRISEA.BNX, group: 0x70000001, partId: 0x70000190
id: 0x70001bc8, name: MALE_EXPRESSTHANKSA.BNX, group: 0x70000001, partId: 0x70000240
id: 0x70001bc9, name: MALE_EXPRESSYESA.BNX, group: 0x70000001, partId: 0x70000191
id: 0x70001bce, name: 130.NEC, group: 0xffffffff, partId: 0xffffffff
id: 0x70001bcf, name: 130.NES, group: 0xffffffff, partId: 0xffffffff
id: 0x70001bd4, name: 131.NEC, group: 0xffffffff, partId: 0xffffffff
id: 0x70001bd5, name: 131.NES, group: 0xffffffff, partId: 0xffffffff
id: 0x70001bfc, name: 111.nec, group: 0xffffffff, partId: 0xffffffff
id: 0x70001bfd, name: 111.nes, group: 0xffffffff, partId: 0xffffffff
id: 0x70001c07, name: FEMALE_EXPRESSANGRYB.BNX, group: 0x70000000, partId: 0x70000241
id: 0x70001c08, name: FEMALE_EXPRESSANGRYC.BNX, group: 0x70000000, partId: 0x70000242
id: 0x70001c09, name: FEMALE_EXPRESSCRYB.BNX, group: 0x70000000, partId: 0x70000243
id: 0x70001c0a, name: FEMALE_EXPRESSCRYC.BNX, group: 0x70000000, partId: 0x70000244
id: 0x70001c0b, name: FEMALE_EXPRESSDIEB.BNX, group: 0x70000000, partId: 0x70000245
id: 0x70001c0c, name: FEMALE_EXPRESSDIEC.BNX, group: 0x70000000, partId: 0x70000246
id: 0x70001c0d, name: FEMALE_EXPRESSDISAPPOINTEDB.BNX, group: 0x70000000, partId: 0x70000247
id: 0x70001c0e, name: FEMALE_EXPRESSDISAPPOINTEDC.BNX, group: 0x70000000, partId: 0x70000248
id: 0x70001c0f, name: FEMALE_EXPRESSDONOTKNOWB.BNX, group: 0x70000000, partId: 0x70000249
id: 0x70001c10, name: FEMALE_EXPRESSDONOTKNOWC.BNX, group: 0x70000000, partId: 0x7000024a
id: 0x70001c11, name: FEMALE_EXPRESSHAPPYB.BNX, group: 0x70000000, partId: 0x7000024b
id: 0x70001c12, name: FEMALE_EXPRESSHAPPYC.BNX, group: 0x70000000, partId: 0x7000024c
id: 0x70001c13, name: FEMALE_EXPRESSHIB.BNX, group: 0x70000000, partId: 0x7000024d
id: 0x70001c14, name: FEMALE_EXPRESSHIC.BNX, group: 0x70000000, partId: 0x7000024e
id: 0x70001c15, name: FEMALE_EXPRESSLAUGHB.BNX, group: 0x70000000, partId: 0x7000024f
id: 0x70001c16, name: FEMALE_EXPRESSLAUGHC.BNX, group: 0x70000000, partId: 0x70000250
id: 0x70001c17, name: FEMALE_EXPRESSLOVEB.BNX, group: 0x70000000, partId: 0x70000251
id: 0x70001c18, name: FEMALE_EXPRESSLOVEC.BNX, group: 0x70000000, partId: 0x70000252
id: 0x70001c19, name: FEMALE_EXPRESSNOB.BNX, group: 0x70000000, partId: 0x70000253
id: 0x70001c1a, name: FEMALE_EXPRESSNOC.BNX, group: 0x70000000, partId: 0x70000254
id: 0x70001c1b, name: FEMALE_EXPRESSSADB.BNX, group: 0x70000000, partId: 0x70000255
id: 0x70001c1c, name: FEMALE_EXPRESSSADC.BNX, group: 0x70000000, partId: 0x70000256
id: 0x70001c1d, name: FEMALE_EXPRESSSURPRISEB.BNX, group: 0x70000000, partId: 0x70000257
id: 0x70001c1e, name: FEMALE_EXPRESSSURPRISEC.BNX, group: 0x70000000, partId: 0x70000258
id: 0x70001c1f, name: FEMALE_EXPRESSTHANKSB.BNX, group: 0x70000000, partId: 0x70000259
id: 0x70001c20, name: FEMALE_EXPRESSTHANKSC.BNX, group: 0x70000000, partId: 0x7000025a
id: 0x70001c21, name: FEMALE_EXPRESSYESB.BNX, group: 0x70000000, partId: 0x7000025b
id: 0x70001c22, name: FEMALE_EXPRESSYESC.BNX, group: 0x70000000, partId: 0x7000025c
id: 0x70001c28, name: MALE_EXPRESSANGRYB.BNX, group: 0x70000001, partId: 0x70000241
id: 0x70001c29, name: MALE_EXPRESSANGRYC.BNX, group: 0x70000001, partId: 0x70000242
id: 0x70001c2a, name: MALE_EXPRESSCRYB.BNX, group: 0x70000001, partId: 0x70000243
id: 0x70001c2b, name: MALE_EXPRESSCRYC.BNX, group: 0x70000001, partId: 0x70000244
id: 0x70001c2c, name: MALE_EXPRESSDIEB.BNX, group: 0x70000001, partId: 0x70000245
id: 0x70001c2d, name: MALE_EXPRESSDIEC.BNX, group: 0x70000001, partId: 0x70000246
id: 0x70001c2e, name: MALE_EXPRESSDISAPPOINTEDB.BNX, group: 0x70000001, partId: 0x70000247
id: 0x70001c2f, name: MALE_EXPRESSDISAPPOINTEDC.BNX, group: 0x70000001, partId: 0x70000248
id: 0x70001c30, name: MALE_EXPRESSDONOTKNOWB.BNX, group: 0x70000001, partId: 0x70000249
id: 0x70001c31, name: MALE_EXPRESSDONOTKNOWC.BNX, group: 0x70000001, partId: 0x7000024a
id: 0x70001c32, name: MALE_EXPRESSHAPPYB.BNX, group: 0x70000001, partId: 0x7000024b
id: 0x70001c33, name: MALE_EXPRESSHAPPYC.BNX, group: 0x70000001, partId: 0x7000024c
id: 0x70001c34, name: MALE_EXPRESSHIB.BNX, group: 0x70000001, partId: 0x7000024d
id: 0x70001c35, name: MALE_EXPRESSHIC.BNX, group: 0x70000001, partId: 0x7000024e
id: 0x70001c36, name: MALE_EXPRESSLAUGHB.BNX, group: 0x70000001, partId: 0x7000024f
id: 0x70001c37, name: MALE_EXPRESSLAUGHC.BNX, group: 0x70000001, partId: 0x70000250
id: 0x70001c38, name: MALE_EXPRESSLOVEB.BNX, group: 0x70000001, partId: 0x70000251
id: 0x70001c39, name: MALE_EXPRESSLOVEC.BNX, group: 0x70000001, partId: 0x70000252
id: 0x70001c3a, name: MALE_EXPRESSNOB.BNX, group: 0x70000001, partId: 0x70000253
id: 0x70001c3b, name: MALE_EXPRESSNOC.BNX, group: 0x70000001, partId: 0x70000254
id: 0x70001c3c, name: MALE_EXPRESSSADB.BNX, group: 0x70000001, partId: 0x70000255
id: 0x70001c3d, name: MALE_EXPRESSSADC.BNX, group: 0x70000001, partId: 0x70000256
id: 0x70001c3e, name: MALE_EXPRESSSURPRISEB.BNX, group: 0x70000001, partId: 0x70000257
id: 0x70001c3f, name: MALE_EXPRESSSURPRISEC.BNX, group: 0x70000001, partId: 0x70000258
id: 0x70001c40, name: MALE_EXPRESSTHANKSB.BNX, group: 0x70000001, partId: 0x70000259
id: 0x70001c41, name: MALE_EXPRESSTHANKSC.BNX, group: 0x70000001, partId: 0x7000025a
id: 0x70001c42, name: MALE_EXPRESSYESB.BNX, group: 0x70000001, partId: 0x7000025b
id: 0x70001c43, name: MALE_EXPRESSYESC.BNX, group: 0x70000001, partId: 0x7000025c
id: 0x70001c4c, name: 121.NEC, group: 0xffffffff, partId: 0xffffffff
id: 0x70001c4d, name: 121.NES, group: 0xffffffff, partId: 0xffffffff
id: 0x70001c52, name: 122.NEC, group: 0xffffffff, partId: 0xffffffff
id: 0x70001c53, name: 122.NES, group: 0xffffffff, partId: 0xffffffff
id: 0x70001c65, name: 114.NEC, group: 0xffffffff, partId: 0xffffffff
id: 0x70001c66, name: 114.NES, group: 0xffffffff, partId: 0xffffffff
id: 0x70001ca4, name: FEMALE_CAFEIDLEA.BNX, group: 0x70000000, partId: 0x7000025d
id: 0x70001ca5, name: FEMALE_CAFEIDLEB.BNX, group: 0x70000000, partId: 0x7000025e
id: 0x70001ca6, name: FEMALE_CAFEIDLEC.BNX, group: 0x70000000, partId: 0x7000025f
